home_elo,away_elo,elo_diff,home_win_rate,away_win_rate,win_rate_diff,home_avg_goals,away_avg_goals,avg_goals_diff,home_avg_goals_against,away_avg_goals_against,avg_goals_against_diff,home_last5_win_rate,away_last5_win_rate,last5_win_rate_diff,home_last5_goal_diff,away_last5_goal_diff,last5_goal_diff_diff,h2h_matches,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,neutral,tournament_weight,match_id,date,home_team,away_team,home_score,away_score,tournament,target,target_label
1655.959856389191,1361.1308403659107,294.82901602328025,0.9,0.1,0.8,5.7,1.8,3.9000000000000004,1.35,5.3,-3.9499999999999997,0.6,0.0,0.6,3.4,-4.4,7.800000000000001,10,10,0,0,75,14,0,0.5,4443,1957-04-17,mauritius,reunion,1,0,friendly,H,2
1554.8610976008586,1460.326665949077,94.53443165178146,0.4827586206896552,0.23809523809523808,0.2446633825944171,2.206896551724138,1.4761904761904763,0.7307060755336616,1.3793103448275863,2.238095238095238,-0.8587848932676518,0.2,0.0,0.2,-0.4,-1.4,0.9999999999999999,16,9,3,4,40,22,0,0.5,4444,1957-04-20,martinique,guadeloupe,6,1,friendly,H,2
1815.91159454719,1626.029995232659,189.88159931453083,0.5535714285714286,0.3707865168539326,0.182784911717496,2.4642857142857144,1.7752808988764044,0.68900481540931,1.4702380952380953,1.752808988764045,-0.28257089352594966,0.4,0.4,0.0,1.2,0.0,1.2,9,6,1,2,17,7,0,0.8,4445,1957-04-21,brazil,peru,1,0,fifa world cup qualification,H,2
1724.9194208932684,1408.1903301424707,316.7290907507977,0.541871921182266,0.15816326530612246,0.38370865587614356,2.1822660098522166,1.1173469387755102,1.0649190710767065,1.477832512315271,3.066326530612245,-1.588494018296974,0.4,0.0,0.4,0.2,-0.2,0.4,0,0,0,0,0,0,0,0.8,4446,1957-04-25,italy,northern ireland,1,0,fifa world cup qualification,H,2
1497.0491348871608,1493.1986131889196,3.8505216982412094,0.42857142857142855,0.3333333333333333,0.09523809523809523,2.3548387096774195,2.015873015873016,0.33896569380440367,2.1152073732718892,2.4444444444444446,-0.3292370711725554,0.4,0.2,0.2,-0.2,-2.2,2.0,83,39,27,17,201,166,0,0.5,4447,1957-04-28,netherlands,belgium,1,1,friendly,D,1
1395.7872153851665,1594.4921549915468,-198.70493960638032,0.32653061224489793,0.5423728813559322,-0.21584226911103427,1.9387755102040816,2.864406779661017,-0.9256312694569353,3.7142857142857144,2.016949152542373,1.6973365617433416,0.2,0.2,0.0,-1.2,0.6,-1.7999999999999998,9,1,8,0,12,46,0,0.8,4448,1957-04-28,united states,mexico,2,7,fifa world cup qualification,A,0
1403.74086942063,1512.119021596683,-108.37815217605316,0.15736040609137056,0.28735632183908044,-0.12999591574770988,1.1116751269035532,1.4942528735632183,-0.38257774665966515,3.0558375634517767,2.2528735632183907,0.802964000233386,0.0,0.4,-0.4,-0.4,0.6,-1.0,1,0,0,1,1,1,0,0.8,4449,1957-05-01,northern ireland,portugal,3,0,fifa world cup qualification,H,2
1476.861470192323,1626.063317470016,-149.2018472776931,0.27230046948356806,0.47317073170731705,-0.20087026222374899,1.460093896713615,2.3024390243902437,-0.8423451276766287,2.380281690140845,1.8146341463414635,0.5656475437993815,0.0,0.2,-0.2,-0.6,-0.8,0.20000000000000007,0,0,0,0,0,0,0,0.8,4450,1957-05-01,wales,czechoslovakia,1,0,fifa world cup qualification,H,2
1627.9460901554144,1675.7546877834545,-47.80859762804016,0.6973684210526315,0.532258064516129,0.16511035653650252,2.460526315789474,2.596774193548387,-0.13624787775891312,1.3157894736842106,1.564516129032258,-0.2487266553480474,0.4,0.8,-0.4,0.8,2.2,-1.4000000000000001,46,25,17,4,87,83,0,0.8,4451,1957-05-02,guernsey,jersey,6,4,muratti vase,H,2
1671.8505043349985,1600.4432855442099,71.40721879078865,0.45985401459854014,0.5029761904761905,-0.043122175877650326,2.3686131386861313,2.7589285714285716,-0.3903154327424403,1.9087591240875912,1.8482142857142858,0.060544838373305376,0.4,0.4,0.0,0.2,0.4,-0.2,13,7,4,2,31,26,0,0.5,4452,1957-05-05,austria,sweden,1,0,friendly,H,2
1355.2052162981263,1701.302303872526,-346.09708757439967,0.23255813953488372,0.4594594594594595,-0.22690131992457577,1.4651162790697674,2.2162162162162162,-0.7510999371464488,3.186046511627907,1.9945945945945946,1.1914519170333122,0.4,0.4,0.0,0.2,0.2,0.0,8,2,6,0,10,26,0,0.8,4453,1957-05-05,greece,yugoslavia,0,0,fifa world cup qualification,D,1
1612.2945171083848,1638.1674985078366,-25.872981399451874,0.5868725868725869,0.5181818181818182,0.06869076869076873,2.4864864864864864,2.3454545454545452,0.14103194103194117,1.2857142857142858,1.3454545454545455,-0.05974025974025965,0.4,0.4,0.0,0.4,0.8,-0.4,0,0,0,0,0,0,0,0.8,4454,1957-05-08,scotland,spain,4,2,fifa world cup qualification,H,2
1767.3567942684713,1559.9200519681824,207.43674230028887,0.6050156739811913,0.4,0.20501567398119125,2.8996865203761755,1.7571428571428571,1.1425436632333184,1.3260188087774294,1.9714285714285715,-0.6454097626511421,0.8,0.6,0.20000000000000007,1.8,0.8,1.0,2,1,1,0,1,2,0,0.8,4455,1957-05-08,england,republic of ireland,5,1,fifa world cup qualification,H,2
1435.106333803141,1576.6761668832548,-141.56983308011377,0.25,0.6571428571428571,-0.40714285714285714,2.5,2.3142857142857145,0.1857142857142855,3.8125,1.542857142857143,2.2696428571428573,0.2,0.6,-0.39999999999999997,-1.8,-0.2,-1.6,1,0,1,0,0,2,0,0.8,4456,1957-05-12,indonesia,china,2,0,fifa world cup qualification,H,2
1689.1427606903217,1729.368881615109,-40.22612092478744,0.45698924731182794,0.5441176470588235,-0.08712839974699554,2.204301075268817,2.176470588235294,0.027830487033523088,1.9838709677419355,1.4705882352941178,0.5132827324478177,0.4,0.4,0.0,0.4,-0.2,0.6000000000000001,5,1,3,1,6,8,0,0.8,4457,1957-05-12,yugoslavia,italy,6,1,central european international cup,H,2
1461.051172493656,1779.2621316773982,-318.21095918374226,0.4666666666666667,0.60625,-0.13958333333333328,2.4410256410256412,2.90625,-0.46522435897435876,1.8717948717948718,1.325,0.5467948717948719,0.2,1.0,-0.8,0.0,2.6,-2.6,3,0,2,1,3,10,0,0.8,4458,1957-05-15,denmark,england,1,4,fifa world cup qualification,A,0
1447.1069320416977,1568.080831508238,-120.97389946654016,0.22727272727272727,0.5,-0.2727272727272727,1.4545454545454546,2.3333333333333335,-0.8787878787878789,2.409090909090909,1.3666666666666667,1.0424242424242425,0.0,0.4,-0.4,-1.8,1.0,-2.8,17,3,10,4,23,46,0,0.5,4459,1957-05-15,guadeloupe,martinique,5,2,friendly,H,2
1603.5857005234643,1721.2624070027111,-117.67670647924683,0.470873786407767,0.45989304812834225,0.010980738279424751,2.29126213592233,2.2245989304812834,0.06666320544104654,1.8106796116504855,1.9786096256684491,-0.1679300140179636,0.2,0.6,-0.39999999999999997,-0.8,1.8,-2.6,22,15,4,3,81,39,0,0.8,4460,1957-05-18,czechoslovakia,yugoslavia,1,0,central european international cup,H,2
1471.1807257802577,1499.3390871388747,-28.158361358616958,0.38461538461538464,0.2757009345794392,0.10891445003594541,1.1538461538461537,1.4579439252336448,-0.30409777138749106,1.6923076923076923,2.369158878504673,-0.6768511861969808,0.8,0.2,0.6000000000000001,1.2,-0.2,1.4,0,0,0,0,0,0,0,0.8,4461,1957-05-19,german dr,wales,2,1,fifa world cup qualification,H,2
1548.0147145592555,1785.445768470917,-237.4310539116616,0.39436619718309857,0.6074766355140186,-0.21311043833092008,1.7464788732394365,2.9096573208722742,-1.1631784476328377,2.0140845070422535,1.32398753894081,0.6900969681014435,0.6,1.0,-0.4,0.6,2.8,-2.1999999999999997,3,1,2,0,3,6,0,0.8,4462,1957-05-19,republic of ireland,england,1,1,fifa world cup qualification,D,1
1450.0251187353924,1538.7237753976299,-88.69865666223745,0.32061068702290074,0.39285714285714285,-0.07224645583424211,1.984732824427481,1.8928571428571428,0.0918756815703381,2.2900763358778624,2.1964285714285716,0.0936477644492908,0.4,0.2,0.2,0.8,-0.2,1.0,4,3,0,1,11,3,0,0.5,4463,1957-05-19,poland,turkey,0,1,friendly,A,0
1506.5169390853991,1632.9216737527452,-126.40473466734602,0.2846441947565543,0.5884615384615385,-0.3038173437049842,1.6741573033707866,2.4923076923076923,-0.8181503889369057,2.4756554307116105,1.2884615384615385,1.187193892250072,0.2,0.6,-0.39999999999999997,-0.6,0.8,-1.4,4,1,3,0,6,10,0,0.8,4464,1957-05-19,switzerland,scotland,1,2,fifa world cup qualification,A,0
1478.6290789706818,1493.2008642978744,-14.571785327192629,0.3150684931506849,0.29896907216494845,0.016099420985736468,1.8310502283105023,1.6701030927835052,0.16094713552699713,2.461187214611872,2.5463917525773194,-0.08520453796544736,0.4,0.8,-0.4,-0.2,2.4,-2.6,0,0,0,0,0,0,0,0.8,4465,1957-05-22,norway,bulgaria,1,2,fifa world cup qualification,A,0
1687.7169261337126,1643.3444550800277,44.372471053684876,0.5232067510548524,0.5900383141762452,-0.06683156312139282,2.6202531645569622,2.4904214559386975,0.12983170861826476,1.759493670886076,1.2873563218390804,0.47213734904699556,0.6,0.8,-0.20000000000000007,0.0,1.0,-1.0,2,0,1,1,1,3,0,0.5,4466,1957-05-22,germany,scotland,1,3,friendly,A,0
1739.9287873501407,1897.5525372348795,-157.6237498847388,0.4891304347826087,0.596551724137931,-0.1074212893553223,2.036231884057971,2.293103448275862,-0.2568715642178909,1.4818840579710144,1.1379310344827587,0.34395302348825574,0.6,0.8,-0.20000000000000007,0.0,2.6,-2.6,128,42,57,29,163,212,0,0.8,4467,1957-05-23,uruguay,argentina,0,0,copa newton,D,1
1417.5446013829574,1479.888968000812,-62.344366617854575,0.0,0.25,-0.25,0.0,1.5,-1.5,5.333333333333333,2.0,3.333333333333333,0.0,0.25,-0.25,-5.333333333333333,-0.5,-4.833333333333333,1,0,1,0,0,1,0,0.8,4468,1957-05-24,syria,sudan,1,1,fifa world cup qualification,D,1
1679.8236975327666,1496.9383125011336,182.88538503163295,0.4618181818181818,0.42660550458715596,0.035212677231025835,2.3636363636363638,2.3486238532110093,0.015012510425354453,1.9018181818181819,2.110091743119266,-0.208273561301084,0.6,0.2,0.39999999999999997,0.8,-0.4,1.2000000000000002,2,1,1,0,2,3,0,0.8,4469,1957-05-26,austria,netherlands,3,2,fifa world cup qualification,H,2
1493.3094355749467,1522.0363296961243,-28.726894121177565,0.33201581027667987,0.3953488372093023,-0.06333302693262244,2.0118577075098814,1.930232558139535,0.08162514937034637,2.438735177865613,2.248062015503876,0.19067316236173681,0.0,0.4,-0.4,-2.4,-0.2,-2.1999999999999997,2,0,2,0,1,3,0,0.5,4470,1957-05-26,belgium,romania,1,0,friendly,H,2
1624.806772824851,1482.0451784497063,142.76159437514457,0.47342995169082125,0.2744186046511628,0.19901134703965845,2.285024154589372,1.455813953488372,0.8292102011009999,1.8019323671497585,2.3674418604651164,-0.5655094933153579,0.4,0.2,0.2,-0.4,-0.4,0.0,1,0,1,0,0,1,0,0.8,4471,1957-05-26,czechoslovakia,wales,2,0,fifa world cup qualification,H,2
1454.867535700137,1508.5302019800295,-53.66266627989239,0.4642857142857143,0.30612244897959184,0.15816326530612246,2.433673469387755,1.6734693877551021,0.760204081632653,1.8826530612244898,2.5306122448979593,-0.6479591836734695,0.0,1.0,-1.0,-1.4,2.8,-4.199999999999999,0,0,0,0,0,0,0,0.5,4472,1957-05-26,denmark,bulgaria,1,1,friendly,D,1
1482.9497731258814,1697.2492353027196,-214.29946217683823,0.2840909090909091,0.5414634146341464,-0.25737250554323726,1.4772727272727273,2.1707317073170733,-0.693458980044346,2.2613636363636362,1.4926829268292683,0.768680709534368,0.2,0.4,-0.2,-0.4,-1.0,0.6,7,2,5,0,9,20,0,0.8,4473,1957-05-26,portugal,italy,3,0,fifa world cup qualification,H,2
1617.5403418634762,1656.8687473936877,-39.32840553021151,0.5135135135135135,0.5916030534351145,-0.07808953992160106,2.3423423423423424,2.4923664122137406,-0.15002406987139816,1.3693693693693694,1.286259541984733,0.08310982738463646,0.4,0.8,-0.4,1.0,1.2,-0.19999999999999996,1,0,1,0,2,4,0,0.8,4474,1957-05-26,spain,scotland,4,1,fifa world cup qualification,H,2
1634.4993306091023,1511.2113822585395,123.28794835056283,0.5,0.3923076923076923,0.1076923076923077,2.53125,1.9153846153846155,0.6158653846153845,2.375,2.2384615384615385,0.1365384615384615,0.6,0.4,0.19999999999999996,1.0,-0.4,1.4,0,0,0,0,0,0,0,0.5,4475,1957-06-01,russia,romania,1,1,friendly,D,1
1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.5,4476,1957-06-02,tunisia,libya,4,2,friendly,H,2
1550.0587652674474,1461.7237354189485,88.33502984849883,0.6388888888888888,0.29411764705882354,0.3447712418300653,2.25,2.4705882352941178,-0.22058823529411775,1.5555555555555556,3.588235294117647,-2.0326797385620914,0.4,0.4,0.0,-0.8,-1.0,0.19999999999999996,2,1,1,0,2,2,0,0.8,4477,1957-06-02,china,indonesia,4,3,fifa world cup qualification,H,2
1678.688710825117,1430.4268916607755,248.26181916434143,0.37554585152838427,0.3076923076923077,0.06785354383607656,1.9170305676855894,1.3846153846153846,0.5324151830702049,2.3973799126637556,2.769230769230769,-0.37185085656701355,0.6,0.4,0.19999999999999996,0.6,-0.8,1.4,0,0,0,0,0,0,0,0.8,4478,1957-06-02,france,iceland,8,0,fifa world cup qualification,H,2
1890.7538601557603,1746.72746442926,144.02639572650037,0.5945017182130584,0.48736462093862815,0.10713709727443027,2.2852233676975944,2.0288808664259927,0.25634250127160163,1.134020618556701,1.476534296028881,-0.34251367747218,0.6,0.6,0.0,1.8,0.2,1.6,129,57,42,30,212,163,0,0.8,4479,1957-06-05,argentina,uruguay,1,1,copa lipton,D,1
1504.1343830125315,1418.0596975191183,86.0746854934132,0.3346456692913386,0.2857142857142857,0.0489313835770529,2.0078740157480315,1.2857142857142858,0.7221597300337457,2.4291338582677167,3.142857142857143,-0.7137232845894261,0.2,0.2,0.0,-2.0,-2.6,0.6000000000000001,0,0,0,0,0,0,0,0.8,4480,1957-06-05,belgium,iceland,8,3,fifa world cup qualification,H,2
1578.325211362471,1363.783131691952,214.54207967051912,0.3357664233576642,0.1836734693877551,0.1520929539699091,1.5547445255474452,1.0,0.5547445255474452,2.0291970802919708,3.510204081632653,-1.4810070013406822,0.0,0.0,0.0,-1.6,-2.0,0.3999999999999999,5,5,0,0,22,5,0,0.8,4481,1957-06-06,paraguay,bolivia,5,2,copa paz del chaco,H,2
1823.9450366267713,1517.645098939766,306.29993768700524,0.5562130177514792,0.29213483146067415,0.2640781862908051,2.455621301775148,1.4943820224719102,0.9612392793032376,1.4615384615384615,2.235955056179775,-0.7744165946413137,0.4,0.4,0.0,-0.4,0.4,-0.8,1,1,0,0,1,0,0,0.5,4482,1957-06-11,brazil,portugal,2,1,friendly,H,2
1463.2997412885268,1878.9276517165779,-415.6279104280511,0.31363636363636366,0.5451807228915663,-0.23154435925520261,1.8272727272727274,2.891566265060241,-1.0642935377875136,2.459090909090909,1.7951807228915662,0.6639101861993428,0.2,1.0,-0.8,-0.6,1.8,-2.4,2,0,2,0,0,11,0,0.8,4483,1957-06-12,norway,hungary,2,1,fifa world cup qualification,H,2
1588.4189604195235,1353.6893826348994,234.7295777846241,0.34057971014492755,0.18,0.16057971014492756,1.5797101449275361,1.02,0.5597101449275361,2.028985507246377,3.54,-1.511014492753623,0.2,0.0,0.2,-0.6,-2.2,1.6,6,6,0,0,27,7,0,0.8,4484,1957-06-13,paraguay,bolivia,0,1,copa paz del chaco,A,0
1367.3647594803306,1514.6180905673802,-147.25333108704967,0.22727272727272727,0.3893129770992366,-0.16204024982650936,1.4318181818181819,1.9083969465648856,-0.4765787647467037,3.1136363636363638,2.2290076335877864,0.8846287300485773,0.4,0.2,0.2,0.4,-0.6,1.0,7,1,4,2,12,26,0,0.8,4485,1957-06-16,greece,romania,1,2,fifa world cup qualification,A,0
1636.5334155962948,1488.474634469426,148.05878112686878,0.47596153846153844,0.42857142857142855,0.04739010989010989,2.2836538461538463,1.2142857142857142,1.069368131868132,1.7932692307692308,1.6428571428571428,0.15041208791208804,0.6,0.8,-0.20000000000000007,0.6,1.2,-0.6,0,0,0,0,0,0,0,0.8,4486,1957-06-16,czechoslovakia,german dr,3,1,fifa world cup qualification,H,2
1592.4700923464418,1849.607422145181,-257.1373297987393,0.5014836795252225,0.5435435435435435,-0.04205986401832096,2.750741839762611,2.885885885885886,-0.1351440461232749,1.8456973293768546,1.7957957957957957,0.049901533581058866,0.2,0.8,-0.6000000000000001,-0.2,1.0,-1.2,19,3,11,5,41,56,0,0.5,4487,1957-06-16,sweden,hungary,0,0,friendly,D,1
1826.872826493949,1514.7173090725883,312.15551742136086,0.5588235294117647,0.28888888888888886,0.26993464052287586,2.4529411764705884,1.488888888888889,0.9640522875816995,1.4588235294117646,2.2333333333333334,-0.7745098039215688,0.6,0.2,0.39999999999999997,0.0,-0.2,0.2,2,2,0,0,3,1,0,0.5,4488,1957-06-16,brazil,portugal,3,0,friendly,H,2
1375.8072577680364,1753.0046135859027,-377.1973558178663,0.2926829268292683,0.4856115107913669,-0.1929285839620986,1.4390243902439024,2.0251798561151078,-0.5861554658712054,2.8780487804878048,1.474820143884892,1.4032286366029127,0.4,0.6,-0.19999999999999996,-1.8,1.0,-2.8,4,1,2,1,3,11,0,0.8,4489,1957-06-16,colombia,uruguay,1,1,fifa world cup qualification,D,1
1255.6079204724545,1456.3999053734037,-200.79198490094927,0.22043010752688172,0.4619289340101523,-0.24149882648327056,1.5483870967741935,2.4263959390862944,-0.8780088423121009,3.252688172043011,1.8781725888324874,1.3745155832105236,0.2,0.0,0.2,-2.0,-1.2,-0.8,25,7,16,2,34,81,0,0.5,4490,1957-06-18,finland,denmark,2,0,friendly,H,2
1492.6199708599236,1598.7621524971394,-106.1421816372158,0.3167420814479638,0.5,-0.18325791855203621,1.8280542986425339,2.742603550295858,-0.9145492516533242,2.4524886877828056,1.8402366863905326,0.612252001392273,0.4,0.0,0.4,0.0,-0.6,0.6,60,15,34,11,93,181,1,0.5,4491,1957-06-18,norway,sweden,0,0,friendly,D,1
1438.1460307825091,1495.5833645189175,-57.43733373640839,0.4595959595959596,0.3153153153153153,0.1442806442806443,2.414141414141414,1.8198198198198199,0.594321594321594,1.878787878787879,2.4414414414414414,-0.5626535626535625,0.0,0.4,-0.4,-1.6,0.0,-1.6,49,29,13,7,145,71,1,0.5,4492,1957-06-19,denmark,norway,2,0,friendly,H,2
1273.861795063349,1595.7987588381454,-321.93696377479637,0.22459893048128343,0.49852507374631266,-0.27392614326502923,1.5508021390374331,2.734513274336283,-1.18371113529885,3.235294117647059,1.8348082595870205,1.4004858580600383,0.4,0.0,0.4,-1.2,-0.6,-0.6,47,4,37,6,69,194,0,0.5,4493,1957-06-19,finland,sweden,1,5,friendly,A,0
1388.5318831181671,1563.0004735192863,-174.46859040111917,0.2857142857142857,0.3381294964028777,-0.05241521068859201,1.4285714285714286,1.5683453237410072,-0.1397738951695786,2.8333333333333335,2.0215827338129495,0.811750599520384,0.2,0.2,0.0,-2.0,-0.4,-1.6,2,0,2,0,0,5,0,0.8,4494,1957-06-20,colombia,paraguay,2,3,fifa world cup qualification,A,0
1441.2970055200565,1381.870106501432,59.426899018624454,0.3,0.32,-0.020000000000000018,1.55,1.94,-0.3899999999999999,2.35,3.78,-1.4299999999999997,0.4,0.2,0.2,-0.2,-2.0,1.8,6,2,4,0,11,20,0,0.8,4495,1957-06-22,canada,united states,5,1,fifa world cup qualification,H,2
1631.0926223002616,1442.5240166142494,188.56860568601223,0.48484848484848486,0.3181818181818182,0.16666666666666669,2.484848484848485,1.9696969696969697,0.5151515151515151,2.3333333333333335,2.2803030303030303,0.053030303030303205,0.4,0.4,0.0,0.2,1.0,-0.8,0,0,0,0,0,0,1,0.8,4496,1957-06-23,russia,poland,3,0,fifa world cup qualification,H,2
1843.3153619944835,1506.9978323067628,336.3175296877207,0.5419161676646707,0.30303030303030304,0.23888586463436762,2.877245508982036,1.6666666666666667,1.2105788423153692,1.7904191616766467,2.515151515151515,-0.7247323534748684,0.6,0.8,-0.20000000000000007,0.6,2.6,-2.0,8,5,1,2,28,7,0,0.8,4497,1957-06-23,hungary,bulgaria,4,1,fifa world cup qualification,H,2
1562.0762327168013,1449.7062679695946,112.36996474720672,0.6486486486486487,0.2777777777777778,0.3708708708708709,2.2972972972972974,2.5,-0.20270270270270263,1.5945945945945945,3.611111111111111,-2.016516516516517,0.4,0.4,0.0,-0.8,-0.6,-0.20000000000000007,3,2,1,0,6,5,1,0.8,4498,1957-06-23,china,indonesia,0,0,fifa world cup qualification,D,1
1379.952922295563,1571.5794343418904,-191.62651204632743,0.27906976744186046,0.34285714285714286,-0.0637873754152824,1.441860465116279,1.5785714285714285,-0.13671096345514955,2.8372093023255816,2.0214285714285714,0.8157807308970102,0.2,0.4,-0.2,-2.0,0.4,-2.4,3,0,3,0,2,8,0,0.5,4499,1957-06-23,colombia,paraguay,1,2,friendly,A,0
1461.963029613058,1557.0745988149147,-95.11156920185658,0.21052631578947367,0.631578947368421,-0.42105263157894735,1.4210526315789473,2.236842105263158,-0.8157894736842106,2.0,1.5526315789473684,0.44736842105263164,0.2,0.4,-0.2,-0.4,0.0,-0.4,1,0,1,0,2,3,0,0.5,4500,1957-06-27,myanmar,china,2,1,friendly,H,2
1452.1119688472052,1600.1346146387907,-148.02264579158555,0.4623115577889447,0.5,-0.03768844221105527,2.4120603015075375,2.7411764705882353,-0.32911616908069785,1.8693467336683418,1.8323529411764705,0.03699379249187129,0.2,0.2,0.0,-1.2,0.6,-1.7999999999999998,56,24,23,9,117,108,0,0.8,4501,1957-06-30,denmark,sweden,1,2,nordic championship,A,0
1608.4092638752813,1462.5604776012724,145.84878627400894,0.55,0.3333333333333333,0.21666666666666673,2.933333333333333,1.7142857142857142,1.219047619047619,2.0166666666666666,2.2857142857142856,-0.269047619047619,0.4,0.6,-0.19999999999999996,1.6,1.4,0.20000000000000018,0,0,0,0,0,0,0,0.8,4502,1957-06-30,mexico,canada,3,0,fifa world cup qualification,H,2
1740.279988235772,1374.969698183766,365.31029005200594,0.4838709677419355,0.2727272727272727,0.2111436950146628,2.021505376344086,1.4318181818181819,0.5896871945259041,1.4731182795698925,2.8181818181818183,-1.3450635386119258,0.4,0.2,0.2,0.6,-0.4,1.0,5,2,1,2,12,4,0,0.8,4503,1957-06-30,uruguay,colombia,1,0,fifa world cup qualification,H,2
1621.9220504848365,1449.0476909917172,172.8743594931193,0.5573770491803278,0.3181818181818182,0.23919523099850964,2.9344262295081966,1.6363636363636365,1.2980625931445602,1.9836065573770492,2.3181818181818183,-0.3345752608047692,0.6,0.6,0.0,2.6,0.8,1.8,1,1,0,0,3,0,0,0.8,4504,1957-07-03,mexico,canada,2,0,fifa world cup qualification,H,2
1269.5259392627038,1431.2134125509078,-161.68747328820405,0.22340425531914893,0.3157894736842105,-0.09238521836506158,1.547872340425532,1.9548872180451127,-0.4070148776195808,3.24468085106383,2.2857142857142856,0.9589665653495443,0.2,0.4,-0.2,-2.2,0.6,-2.8000000000000003,8,1,6,1,10,26,0,0.8,4505,1957-07-05,finland,poland,1,3,fifa world cup qualification,A,0
1360.606634420216,1438.6836431080783,-78.07700868786219,0.3137254901960784,0.30434782608695654,0.009377664109121886,1.9215686274509804,1.565217391304348,0.35635123614663256,3.803921568627451,2.3043478260869565,1.4995737425404942,0.2,0.4,-0.2,-2.6,0.2,-2.8000000000000003,7,4,3,0,21,16,0,0.8,4506,1957-07-06,united states,canada,2,3,fifa world cup qualification,A,0
1576.5626584536874,1371.4875940572672,205.0750643964202,0.3475177304964539,0.26666666666666666,0.08085106382978724,1.5815602836879432,1.4,0.1815602836879433,2.0141843971631204,2.7777777777777777,-0.7635933806146573,0.6,0.2,0.39999999999999997,0.6,0.0,0.6,4,4,0,0,10,3,0,0.8,4507,1957-07-07,paraguay,colombia,3,0,fifa world cup qualification,H,2
1830.8551945187496,1884.4767109991176,-53.62151648036797,0.5614035087719298,0.5924657534246576,-0.031062244652727777,2.456140350877193,2.280821917808219,0.17531843306897388,1.4502923976608186,1.1335616438356164,0.3167307538252022,0.6,0.4,0.19999999999999996,0.4,1.0,-0.6,34,10,18,6,48,73,0,0.8,4508,1957-07-07,brazil,argentina,1,2,copa roca,A,0
1396.2522150315913,1481.6174264542215,-85.36521142263018,0.26666666666666666,0.31390134529147984,-0.047234678624813176,1.4,1.811659192825112,-0.4116591928251121,3.466666666666667,2.4394618834080717,1.027204783258595,0.2,0.2,0.0,-3.4,-0.8,-2.5999999999999996,4,1,3,0,5,10,0,0.5,4509,1957-07-08,iceland,norway,0,3,friendly,A,0
1385.6244390353922,1442.5441199618276,-56.919680926435376,0.25,0.46,-0.21000000000000002,1.3125,2.405,-1.0924999999999998,3.4375,1.87,1.5675,0.2,0.2,0.0,-3.2,-0.8,-2.4000000000000004,4,0,4,0,1,16,0,0.5,4510,1957-07-10,iceland,denmark,2,6,friendly,A,0
1817.3051354421011,1898.026770075766,-80.72163463366496,0.5581395348837209,0.5938566552901023,-0.03571712040638142,2.447674418604651,2.279863481228669,0.16781093737598196,1.4534883720930232,1.1331058020477816,0.3203825700452416,0.6,0.4,0.19999999999999996,0.8,0.6,0.20000000000000007,35,10,19,6,49,75,0,0.8,4511,1957-07-10,brazil,argentina,2,0,copa roca,H,2
1455.9460738233197,1492.2452024504205,-36.2991286271008,0.4626865671641791,0.3169642857142857,0.1457222814498934,2.4228855721393034,1.8169642857142858,0.6059212864250176,1.8706467661691542,2.4285714285714284,-0.5579246624022742,0.4,0.4,0.0,0.6,0.2,0.39999999999999997,50,30,13,7,147,71,1,0.5,4512,1957-07-12,denmark,norway,1,3,friendly,A,0
1587.0889137052957,1743.7620923622708,-156.6731786569751,0.352112676056338,0.4857142857142857,-0.1336016096579477,1.591549295774648,2.017857142857143,-0.4263078470824948,2.0,1.4678571428571427,0.5321428571428573,0.8,0.4,0.4,1.4,0.6,0.7999999999999999,27,12,10,5,45,47,0,0.8,4513,1957-07-14,paraguay,uruguay,5,0,fifa world cup qualification,H,2
1501.3490885132596,1642.4032263636032,-141.05413785034352,0.3,0.5,-0.2,1.66,2.5,-0.8400000000000001,2.53,2.264705882352941,0.2652941176470587,0.6,0.4,0.19999999999999996,1.6,0.4,1.2000000000000002,0,0,0,0,0,0,0,0.5,4514,1957-07-21,bulgaria,russia,0,4,friendly,A,0
1544.403462457565,1477.0483274068274,67.35513505073754,0.6153846153846154,0.2,0.4153846153846154,2.2051282051282053,1.4,0.8051282051282054,1.564102564102564,1.8,-0.23589743589743595,0.2,0.2,0.0,-0.6,-0.4,-0.19999999999999996,0,0,0,0,0,0,0,0.5,4515,1957-07-21,china,sudan,4,1,friendly,H,2
1652.2422741934652,1258.6674559264106,393.5748182670545,0.5142857142857142,0.2222222222222222,0.292063492063492,2.5428571428571427,1.5449735449735449,0.9978835978835978,2.2,3.2433862433862433,-1.043386243386243,0.4,0.2,0.2,1.0,-2.6,3.6,2,0,1,1,2,3,1,0.8,4516,1957-07-27,russia,finland,2,1,fifa world cup qualification,H,2
1702.789117424671,1628.0618886428954,74.7272287817757,0.48398576512455516,0.35664335664335667,0.1273424084811985,2.0106761565836297,1.6153846153846154,0.39529154119901433,1.480427046263345,1.986013986013986,-0.505586939750641,0.2,0.8,-0.6000000000000001,-0.8,1.8,-2.6,28,10,13,5,47,50,0,0.8,4517,1957-07-28,uruguay,paraguay,2,0,fifa world cup qualification,H,2
